,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,error_message,search_index
1629,14382,tt1645170,movie,The Dictator,The Dictator,0,2012,\N,83,Comedy,dictator,2012-05-16,The Dictator,65000000.0,59650222.0,180148897.0,Paramount Pictures,R,Comedy,1,6.4,326967.0,The request failed: Google returned a response with code 429,
1630,13822,tt1578275,movie,The Dilemma,The Dilemma,0,2011,\N,111,"Comedy,Drama",dilemma,2011-01-14,The Dilemma,70000000.0,48475290.0,70546865.0,Universal,PG-13,Comedy,1,5.3,56448.0,The request failed: Google returned a response with code 429,
1631,19151,tt2364897,movie,The Disappointments Room,The Disappointments Room,0,2016,\N,91,"Drama,Horror,Thriller",disappointments room,2016-09-09,The Disappointments Room,15000000.0,2423467.0,3144688.0,Relativity,R,Horror,1,3.9,10314.0,The request failed: Google returned a response with code 429,
1632,27854,tt5593820,tvEpisode,The Divergent Series: Allegiant,The Divergent Series: Allegiant,0,2016,\N,40,"Comedy,Talk-Show",divergent series allegiant,2016-03-18,The Divergent Series: Allegiant,110000000.0,66184051.0,171871661.0,Lionsgate,PG-13,Action,1,5.4,36.0,The request failed: Google returned a response with code 429,
1633,21742,tt2908446,movie,The Divergent Series: Insurgent,Insurgent,0,2015,\N,119,"Action,Adventure,Sci-Fi",divergent series insurgent,2015-03-20,The Divergent Series: Insurgent,110000000.0,130179072.0,295075882.0,Lionsgate,PG-13,Action,1,6.2,249864.0,The request failed: Google returned a response with code 429,
1634,24800,tt4063178,movie,The Dog Lover,The Dog Lover,0,2016,\N,101,Drama,dog lover,2016-07-08,The Dog Lover,2000000.0,0.0,0.0,ESX Entertainment,PG,Drama,1,5.4,1583.0,The request failed: Google returned a response with code 429,
1635,21749,tt2910904,movie,The Dressmaker,The Dressmaker,0,2015,\N,119,"Comedy,Drama,Western",dressmaker,2016-09-23,The Dressmaker,11900000.0,2022115.0,24041617.0,Broad Green Pictures,R,Drama,1,7.0,64248.0,The request failed: Google returned a response with code 429,
1636,13992,tt1600196,movie,The Drop,The Drop,0,2014,\N,106,"Crime,Drama,Thriller",drop,2014-09-12,The Drop,12600000.0,10724389.0,19054534.0,Fox Searchlight,R,Drama,1,7.0,159588.0,The request failed: Google returned a response with code 429,
1637,5476,tt0864761,movie,The Duchess,The Duchess,0,2008,\N,110,"Biography,Drama,History",duchess,2008-09-19,The Duchess,27000000.0,13848978.0,45160110.0,Paramount Vantage,PG-13,Drama,1,6.9,86373.0,The request failed: Google returned a response with code 429,
1638,2360,tt0377818,movie,The Dukes of Hazzard,The Dukes of Hazzard,0,2005,\N,104,Comedy,dukes of hazzard,2005-08-05,The Dukes of Hazzard,53000000.0,80270227.0,109848461.0,Warner Bros.,PG-13,Comedy,1,5.1,81036.0,The request failed: Google returned a response with code 429,
1639,6507,tt1034389,movie,The Eagle,The Eagle,0,2011,\N,114,"Action,Adventure,Drama",eagle,2011-02-11,The Eagle,25000000.0,19490041.0,38993548.0,Focus Features,PG-13,Action,1,6.2,73110.0,The request failed: Google returned a response with code 429,
1640,15851,tt1869716,movie,The East,The East,0,2013,\N,116,"Adventure,Crime,Drama",east,2013-05-31,The East,6500000.0,2274649.0,3027956.0,Fox Searchlight,PG-13,Drama,1,6.8,51843.0,The request failed: Google returned a response with code 429,
1641,15904,tt1878870,movie,The Edge of Seventeen,The Edge of Seventeen,0,2016,\N,104,"Comedy,Drama",edge of seventeen,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,STX Entertainment,R,Drama,1,7.3,137172.0,The request failed: Google returned a response with code 429,
1642,26423,tt4877122,movie,The Emoji Movie,The Emoji Movie,0,2017,\N,86,"Adventure,Animation,Comedy",emoji movie,2017-07-28,The Emoji Movie,50000000.0,86089513.0,216508301.0,Sony Pictures,PG,Adventure,1,3.4,69490.0,The request failed: Google returned a response with code 429,
1643,1645,tt0283530,movie,The Emperor's Club,The Emperor's Club,0,2002,\N,109,Drama,emperors club,2002-11-22,The Emperor's Club,12500000.0,14060950.0,16193713.0,Universal,PG-13,Drama,1,6.9,17696.0,The request failed: Google returned a response with code 500,
1644,2987,tt0455944,movie,The Equalizer,The Equalizer,0,2014,\N,132,"Action,Crime,Thriller",equalizer,2014-09-26,The Equalizer,55000000.0,101530738.0,192903624.0,Sony Pictures,R,Action,1,7.2,404766.0,The request failed: Google returned a response with code 429,
1645,2593,tt0404032,movie,The Exorcism of Emily Rose,The Exorcism of Emily Rose,0,2005,\N,119,"Drama,Horror,Thriller",exorcism of emily rose,2005-09-09,The Exorcism of Emily Rose,18000000.0,75072454.0,144529078.0,Sony Pictures,PG-13,Horror,1,6.7,137884.0,The request failed: Google returned a response with code 429,
1646,10465,tt1320253,movie,The Expendables,The Expendables,0,2010,\N,103,"Action,Adventure,Thriller",expendables,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0,Lionsgate,R,Action,1,6.4,360276.0,The request failed: Google returned a response with code 429,
1647,15173,tt1764651,movie,The Expendables 2,The Expendables 2,0,2012,\N,103,"Action,Adventure,Thriller",expendables ,2012-08-17,The Expendables 2,100000000.0,85028192.0,311979256.0,Lionsgate,R,Action,1,6.6,318806.0,The request failed: Google returned a response with code 429,
1648,3085,tt0469903,movie,The Express,The Express,0,2008,\N,130,"Biography,Drama,Sport",express,2008-10-10,The Express,37500000.0,9793406.0,9813309.0,Universal,PG,Drama,1,7.2,22651.0,The request failed: Google returned a response with code 429,
1649,11030,tt1361313,movie,The Extra Man,The Extra Man,0,2010,\N,108,Comedy,extra man,2010-07-30,The Extra Man,7000000.0,453377.0,492108.0,Magnolia Pictures,R,Comedy,1,5.8,5345.0,The request failed: Google returned a response with code 429,
1650,15663,tt1839642,movie,The Face of Love,The Face of Love,0,2013,\N,92,"Drama,Mystery,Romance",face of love,2014-03-07,The Face of Love,4000000.0,385069.0,1158877.0,IFC Films,PG-13,Drama,1,6.2,5838.0,The request failed: Google returned a response with code 429,
1651,2155,tt0356680,movie,The Family Stone,The Family Stone,0,2005,\N,103,"Comedy,Drama,Romance",family stone,2005-12-16,The Family Stone,18000000.0,60062868.0,92357499.0,20th Century Fox,PG-13,Comedy,1,6.3,71880.0,,10.73076923076923
1652,1318,tt0232500,movie,The Fast and the Furious,The Fast and the Furious,0,2001,\N,106,"Action,Crime,Thriller",fast and the furious,2001-06-22,The Fast and the Furious,38000000.0,144512310.0,206512310.0,Universal,PG-13,Action,1,6.8,410092.0,The request failed: Google returned a response with code 500,
1653,19951,tt2582846,movie,The Fault in Our Stars,The Fault in Our Stars,0,2014,\N,126,"Drama,Romance",fault in our stars,2014-06-06,The Fault in Our Stars,12000000.0,124872350.0,307166834.0,20th Century Fox,PG-13,Drama,1,7.7,394418.0,The request failed: Google returned a response with code 429,
1654,15649,tt1837703,movie,The Fifth Estate,The Fifth Estate,0,2013,\N,128,"Biography,Crime,Drama",fifth estate,2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,Walt Disney,R,Drama,1,6.2,42341.0,The request failed: Google returned a response with code 429,
1655,5862,tt0964517,movie,The Fighter,The Fighter,0,2010,\N,116,"Action,Biography,Drama",fighter,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0,Paramount Pictures,R,Drama,1,7.8,383292.0,The request failed: Google returned a response with code 429,
1656,8091,tt1144884,movie,The Final Destination,The Final Destination,0,2009,\N,82,"Horror,Thriller",final destination,2009-08-28,The Final Destination,40000000.0,66477700.0,187384627.0,Warner Bros.,R,Horror,1,5.1,112911.0,The request failed: Google returned a response with code 429,
1657,29001,tt6133466,movie,The First Purge,The First Purge,0,2018,\N,97,"Action,Horror,Sci-Fi",first purge,2018-07-04,The First Purge,13000000.0,69086325.0,136112145.0,Universal,R,Horror,1,5.2,68772.0,The request failed: Google returned a response with code 429,
1658,27964,tt5649144,movie,The Florida Project,The Florida Project,0,2017,\N,111,Drama,florida project,2017-10-06,The Florida Project,2000000.0,5904366.0,11303040.0,A24,R,Drama,1,7.6,123716.0,The request failed: Google returned a response with code 429,
1659,5486,tt0865556,movie,The Forbidden Kingdom,The Forbidden Kingdom,0,2008,\N,104,"Action,Adventure,Fantasy",forbidden kingdom,2008-04-18,The Forbidden Kingdom,55000000.0,52075270.0,129075270.0,Lionsgate,PG-13,Action,1,6.5,108645.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222007-04-19+2008-04-18%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22The+Forbidden+Kingdom%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZVnXjZ4NAQz0NYAGRyuStMTd0MoItCCX&tz=360 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))",
1660,14108,tt1615160,movie,The Foreigner,The Foreigner,0,2017,\N,113,"Action,Thriller",foreigner,2017-10-13,The Foreigner,35000000.0,34393507.0,140783646.0,STX Entertainment,R,Action,1,7.0,121054.0,The request failed: Google returned a response with code 429,
1661,1379,tt0245120,movie,The Forsaken,The Forsaken,0,2001,\N,90,"Action,Horror,Thriller",forsaken,2001-04-27,The Forsaken,5000000.0,6755271.0,6755271.0,Sony Pictures,R,Horror,1,5.3,9072.0,The request failed: Google returned a response with code 500,
1662,25244,tt4276820,movie,The Founder,The Founder,0,2016,\N,115,"Biography,Drama",founder,2017-01-20,The Founder,15000000.0,12786053.0,24408130.0,Weinstein Co.,PG-13,Drama,1,7.2,169654.0,The request failed: Google returned a response with code 429,
1663,2661,tt0414993,movie,The Fountain,The Fountain,0,2006,\N,97,"Drama,Mystery,Romance",fountain,2006-11-22,The Fountain,35000000.0,10144010.0,15461638.0,Warner Bros.,PG-13,Drama,1,7.2,246336.0,The request failed: Google returned a response with code 429,
1664,1360,tt0240510,movie,The Four Feathers,The Four Feathers,0,2002,\N,132,"Action,Adventure,Drama",four feathers,2002-09-20,The Four Feathers,35000000.0,18306166.0,29882645.0,Paramount Pictures,PG-13,Drama,1,6.5,35173.0,The request failed: Google returned a response with code 500,
1665,9303,tt1235170,movie,The Future,The Future,0,2011,\N,91,"Drama,Fantasy,Romance",future,2011-07-29,The Future,1000000.0,568662.0,1239174.0,Roadside Attractions,R,Drama,1,6.1,9048.0,The request failed: Google returned a response with code 429,
1666,3243,tt0492956,movie,The Game Plan,The Game Plan,0,2007,\N,110,"Comedy,Family,Sport",game plan,2007-09-28,The Game Plan,22000000.0,90648202.0,146590987.0,Walt Disney,PG,Comedy,1,6.4,98923.0,The request failed: Google returned a response with code 429,
1667,2145,tt0354595,movie,The Game of Their Lives,The Game of Their Lives,0,2005,\N,101,"Drama,History,Sport",game of their lives,2005-04-22,The Game of Their Lives,20000000.0,375474.0,375474.0,IFC Films,PG,Drama,1,6.1,3489.0,The request failed: Google returned a response with code 429,
1668,2837,tt0435651,movie,The Giver,The Giver,0,2014,\N,97,"Drama,Romance,Sci-Fi",giver,2014-08-15,The Giver,25000000.0,45090374.0,55090374.0,Weinstein Co.,PG-13,Drama,1,6.4,123636.0,The request failed: Google returned a response with code 429,
1669,2947,tt0452624,movie,The Good German,The Good German,0,2006,\N,105,"Drama,Mystery,Romance",good german,2006-12-15,The Good German,32000000.0,1308696.0,6678033.0,Warner Bros.,R,Drama,1,6.0,25857.0,The request failed: Google returned a response with code 429,
1670,1600,tt0279113,movie,The Good Girl,The Good Girl,0,2002,\N,93,"Drama,Romance",good girl,2002-08-07,The Good Girl,8000000.0,14018296.0,16585503.0,Fox Searchlight,R,Drama,1,6.4,46742.0,The request failed: Google returned a response with code 500,
1671,5197,tt0808285,movie,The Good Heart,The Good Heart,0,2009,\N,99,"Comedy,Drama",good heart,2010-04-30,The Good Heart,3800000.0,20930.0,340930.0,Magnolia Pictures,R,Drama,1,6.8,5043.0,The request failed: Google returned a response with code 429,
1672,1630,tt0281820,movie,The Good Thief,The Good Thief,0,2002,\N,109,"Action,Crime,Drama",good thief,2003-04-02,The Good Thief,30000000.0,3517797.0,6460758.0,Fox Searchlight,R,Drama,1,6.5,10813.0,The request failed: Google returned a response with code 500,
1673,7295,tt1092633,movie,"The Goods: Live Hard, Sell Hard","The Goods: Live Hard, Sell Hard",0,2009,\N,89,Comedy,goods live hard sell hard,2009-08-14,"The Goods: Live Hard, Sell Hard",10000000.0,15122676.0,15297318.0,Paramount Vantage,R,Comedy,1,5.7,22377.0,The request failed: Google returned a response with code 429,
1674,2362,tt0377992,movie,The Gospel of John,The Visual Bible: The Gospel of John,0,2003,\N,180,"Biography,Drama,History",gospel of john,2003-09-26,The Gospel of John,11000000.0,4068087.0,4234355.0,ThinkFilm,PG-13,Drama,1,7.7,4089.0,The request failed: Google returned a response with code 500,
1675,2771,tt0427998,movie,The Grand,The Grand,0,2007,\N,104,Comedy,grand,2008-03-21,The Grand,3000000.0,115879.0,115879.0,Anchor Bay Entertai…,R,Comedy,1,5.9,5971.0,The request failed: Google returned a response with code 429,
1676,18631,tt2278388,movie,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2014,\N,99,"Adventure,Comedy,Crime",grand budapest hotel,2014-03-07,The Grand Budapest Hotel,31000000.0,59076019.0,164180547.0,Fox Searchlight,R,Comedy,1,8.1,864897.0,The request failed: Google returned a response with code 429,
1677,2767,tt0427309,movie,The Great Debaters,The Great Debaters,0,2007,\N,126,"Biography,Drama,Romance",great debaters,2007-12-25,The Great Debaters,15000000.0,30226144.0,30261293.0,Weinstein Co.,PG-13,Drama,1,7.5,61638.0,The request failed: Google returned a response with code 429,
1678,1971,tt0326905,movie,The Great Raid,The Great Raid,0,2005,\N,132,"Action,Drama,War",great raid,2005-08-12,The Great Raid,60000000.0,10166502.0,10597070.0,Miramax,R,Action,1,6.6,23792.0,The request failed: Google returned a response with code 429,
1679,16826,tt2034800,movie,The Great Wall,The Great Wall,0,2016,\N,103,"Action,Adventure,Fantasy",great wall,2017-02-17,The Great Wall,150000000.0,45157105.0,334550106.0,Universal,PG-13,Action,1,5.9,143518.0,The request failed: Google returned a response with code 429,
1680,9149,tt1226232,movie,The Greatest,The Greatest,0,2009,\N,99,"Drama,Romance",greatest,2010-04-02,The Greatest,6000000.0,115862.0,117796.0,Paladin,R,Drama,1,6.6,9354.0,,78.17307692307692
1681,2473,tt0388980,movie,The Greatest Game Ever Played,The Greatest Game Ever Played,0,2005,\N,120,"Biography,Drama,Sport",greatest game ever played,2005-09-30,The Greatest Game Ever Played,25000000.0,15331289.0,15468266.0,Walt Disney,PG,Drama,1,7.4,32814.0,,6.730769230769231
1682,5971,tt0990407,movie,The Green Hornet,The Green Hornet,0,2011,\N,119,"Action,Comedy,Crime",green hornet,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,Sony Pictures,PG-13,Action,1,5.8,163547.0,,5.903846153846154
1683,19419,tt2403021,movie,The Green Inferno,The Green Inferno,0,2013,\N,100,"Adventure,Horror",green inferno,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931569.0,High Top Releasing,R,Horror,1,5.3,47988.0,,6.4423076923076925
1684,2487,tt0391198,movie,The Grudge,The Grudge,0,2004,\N,91,"Horror,Mystery,Thriller",grudge,2004-10-22,The Grudge,10000000.0,110359362.0,187281115.0,Sony Pictures,PG-13,Horror,1,5.9,149491.0,,9.19047619047619
1685,2817,tt0433386,movie,The Grudge 2,The Grudge 2,0,2006,\N,102,"Horror,Thriller",grudge ,2006-10-13,The Grudge 2,20000000.0,39143839.0,70743839.0,Sony Pictures,PG-13,Horror,1,5.0,51022.0,,11.173076923076923
1686,13402,tt1540133,movie,The Guard,The Guard,0,2011,\N,96,"Comedy,Crime,Thriller",guard,2011-07-29,The Guard,6000000.0,5359774.0,21197454.0,Sony Pictures Classics,R,Comedy,1,7.3,93865.0,The request failed: Google returned a response with code 429,
1687,2605,tt0406816,movie,The Guardian,The Guardian,0,2006,\N,139,"Action,Adventure,Drama",guardian,2006-09-29,The Guardian,70000000.0,55011732.0,94973540.0,Walt Disney,PG-13,Action,1,6.9,96767.0,The request failed: Google returned a response with code 429,
1688,14719,tt1694020,movie,The Guilt Trip,The Guilt Trip,0,2012,\N,95,"Comedy,Drama",guilt trip,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,Paramount Pictures,PG-13,Comedy,1,5.8,38304.0,,5.403846153846154
1689,1615,tt0280720,movie,The Guru,The Guru,0,2002,\N,94,"Comedy,Music,Romance",guru,2003-01-31,The Guru,11000000.0,3051221.0,24150550.0,Universal,R,Comedy,1,5.4,15439.0,The request failed: Google returned a response with code 500,
1690,7731,tt1119646,movie,The Hangover,The Hangover,0,2009,\N,100,Comedy,hangover,2009-06-05,The Hangover,35000000.0,277322503.0,465764086.0,Warner Bros.,R,Comedy,1,7.7,826128.0,,4.846153846153846
1691,21661,tt2882230,tvEpisode,The Hangover 3,The Hangover 3,0,2013,\N,\N,Talk-Show,hangover ,2013-05-23,The Hangover 3,103000000.0,112200072.0,362000072.0,Warner Bros.,R,Comedy,1,,,,9.25
1692,11768,tt1411697,movie,The Hangover Part II,The Hangover Part II,0,2011,\N,102,Comedy,hangover part ii,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,Warner Bros.,R,Comedy,1,6.5,524229.0,,4.788461538461538
1693,2057,tt0338094,movie,The Haunted Mansion,The Haunted Mansion,0,2003,\N,99,"Comedy,Family,Fantasy",haunted mansion,2003-11-26,The Haunted Mansion,90000000.0,75817994.0,155750628.0,Walt Disney,PG,Adventure,1,5.2,55824.0,The request failed: Google returned a response with code 500,
1694,19432,tt2404463,movie,The Heat,The Heat,0,2013,\N,117,"Action,Comedy,Crime",heat,2013-06-28,The Heat,43000000.0,159581587.0,229727774.0,20th Century Fox,R,Comedy,1,6.6,179135.0,,38.42307692307692
1695,12291,tt1454029,movie,The Help,The Help,0,2011,\N,146,Drama,help,2011-08-10,The Help,25000000.0,169705587.0,213120004.0,Walt Disney,PG-13,Drama,1,8.1,482475.0,,41.38461538461539
1696,2972,tt0454841,movie,The Hills Have Eyes,The Hills Have Eyes,0,2006,\N,107,"Horror,Thriller",hills have eyes,2006-03-10,The Hills Have Eyes,17000000.0,41778863.0,70355813.0,Fox Searchlight,R,Horror,1,6.4,180464.0,,4.288461538461538
1697,3045,tt0464049,movie,The History Boys,The History Boys,0,2006,\N,109,"Comedy,Drama,Romance",history boys,2006-11-21,The History Boys,3700000.0,2730296.0,13447998.0,Fox Searchlight,R,Comedy,1,6.8,21298.0,,22.923076923076923
1698,3026,tt0462338,movie,The Hoax,The Hoax,0,2006,\N,116,"Biography,Comedy,Drama",hoax,2007-04-06,The Hoax,25000000.0,7164995.0,7164995.0,Walt Disney,R,Drama,1,6.7,17050.0,,26.134615384615383
1699,1788,tt0300270,movie,The Holy Girl,La niña santa,0,2004,\N,106,Drama,holy girl,2005-04-29,The Holy Girl,1400000.0,304124.0,1261792.0,Fine Line,R,Drama,1,6.7,4205.0,,18.423076923076923
